case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
CASE_032,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19048,170.96,22.2,0,,81.1,81.1,13.94,0.6716
CASE_033,Reflection,VIP,easy,1,3,4,5,67.5,100.0,True,True,,,,80.5,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19082,173.08,21.9,0,,64.6,64.6,13.95,0.5065
CASE_034,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19068,169.6,22.3,0,,81.1,81.1,13.95,0.6715
CASE_035,Reflection,VIP,easy,1,3,3,5,60.0,100.0,True,True,,,,76.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19079,168.71,22.5,0,,62.5,62.5,13.95,0.4855
CASE_036,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19077,169.77,22.3,0,,74.5,74.5,13.95,0.6055
CASE_037,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19068,169.7,22.3,0,,74.5,74.5,13.95,0.6055
CASE_038,Reflection,VIP,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19078,170.24,22.3,0,,61.6,61.6,13.95,0.4765
CASE_039,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19042,168.07,22.5,0,,63.2,63.2,13.94,0.4926
CASE_040,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19076,168.04,22.5,0,,74.5,74.5,13.95,0.6055
CASE_041,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19028,167.72,22.6,0,,63.2,63.2,13.94,0.4926
CASE_042,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19073,167.9,22.6,0,,63.2,63.2,13.95,0.4925
CASE_043,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19048,167.45,22.6,0,,63.2,63.2,13.94,0.4926
CASE_044,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19047,166.42,22.8,0,,63.2,63.2,13.94,0.4926
CASE_045,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19087,169.39,22.4,0,,63.1,63.1,13.95,0.4915
CASE_046,Reflection,VIP,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19047,170.45,22.2,0,,61.6,61.6,13.94,0.4766
CASE_047,Reflection,VIP,easy,1,3,2,5,52.5,100.0,True,,,,,71.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19094,169.83,22.3,0,,66.9,66.9,13.95,0.5295
CASE_048,Reflection,VIP,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,get_account_info|query_order,True,True,True,True,100.0,19077,169.77,22.3,0,,61.6,61.6,13.95,0.4765
CASE_049,Reflection,VIP,easy,1,2,1,4,27.5,100.0,True,True,,,,56.5,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19054,168.09,22.5,0,,52.8,52.8,13.94,0.3886
CASE_050,Reflection,VIP,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19060,168.46,22.5,0,,60.2,60.2,13.94,0.4626
CASE_051,Reflection,VIP,medium,2,3,2,4,47.5,100.0,True,True,,,,68.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19090,168.09,22.7,0,,65.5,65.5,13.95,1.1705
CASE_052,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19105,169.08,22.6,0,,63.2,63.2,13.95,1.1245
CASE_053,Reflection,VIP,medium,2,2,5,5,62.5,100.0,True,,,,,77.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,12015,109.98,34.7,0,,75.7,75.7,7.49,1.4391
CASE_054,Reflection,VIP,medium,2,5,2,5,77.5,100.0,True,True,,,,86.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19037,167.82,22.7,0,,74.5,74.5,13.94,1.3506
CASE_055,Reflection,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19111,169.79,22.5,0,,66.9,66.9,13.95,1.1985
CASE_056,Reflection,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19011,165.99,23.0,0,,60.4,60.4,13.93,1.0687
CASE_057,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19067,171.23,22.3,0,,81.1,81.1,13.95,1.4825
CASE_058,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19027,167.22,22.8,0,,56.6,56.6,13.94,0.9926
CASE_059,Reflection,VIP,medium,2,5,2,5,77.5,100.0,True,True,,,,86.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19068,167.95,22.7,0,,74.5,74.5,13.95,1.3505
CASE_060,Reflection,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19076,171.35,22.3,0,,66.9,66.9,13.95,1.1985
CASE_061,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19072,168.82,22.6,0,,81.2,81.2,13.95,1.4845
CASE_062,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19075,169.85,22.5,0,,63.2,63.2,13.95,1.1245
CASE_063,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19085,169.17,22.6,0,,63.2,63.2,13.95,1.1245
CASE_064,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19066,169.15,22.6,0,,63.2,63.2,13.94,1.1246
CASE_065,Reflection,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19072,169.22,22.5,0,,66.9,66.9,13.95,1.1985
CASE_066,Reflection,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19076,168.96,22.6,0,,66.9,66.9,13.95,1.1985
CASE_067,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19092,169.13,22.6,0,,63.2,63.2,13.95,1.1245
CASE_068,Reflection,VIP,medium,2,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19054,168.07,22.7,0,,61.7,61.7,13.94,1.0946
CASE_069,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19044,168.51,22.6,0,,63.2,63.2,13.94,1.1246
CASE_070,Reflection,VIP,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19079,168.23,22.7,0,,63.2,63.2,13.95,1.1245
CASE_071,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19089,168.05,22.7,0,,74.5,74.5,13.95,1.3505
CASE_072,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19013,165.77,23.0,0,,74.6,74.6,13.93,1.3527
CASE_073,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19006,81.64,46.7,0,,79.3,79.3,13.93,1.4467
CASE_074,Reflection,VIP,medium,2,3,5,5,75.0,100.0,True,,,,,85.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19087,80.71,47.3,0,,72.0,72.0,13.95,1.3005
CASE_075,Reflection,VIP,easy,1,3,5,5,75.0,100.0,True,,,,,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19067,80.65,47.0,0,,81.9,81.9,13.95,0.6795
CASE_075,Reflection,VIP,easy,1,3,5,5,75.0,100.0,True,,,,,85.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19067,159.65,23.7,0,,77.2,77.2,13.95,0.6325
CASE_075,Reflection,VIP,easy,1,,,,0.0,100.0,True,,,,,40.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19067,107.33,35.3,0,,57.1,57.1,13.95,0.4315
CASE_076,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19068,80.67,47.3,0,,79.5,79.5,13.95,1.4505
CASE_077,Reflection,VIP,medium,2,4,3,5,72.5,100.0,True,,,,,83.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19080,81.12,47.0,0,,71.2,71.2,13.95,1.2845
CASE_078,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19066,80.48,47.4,0,,79.5,79.5,13.94,1.4506
CASE_079,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19109,81.2,47.0,0,,79.4,79.4,13.95,1.4485
CASE_080,Reflection,VIP,medium,2,3,3,5,60.0,100.0,True,,,,,76.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19083,81.44,46.8,0,,67.4,67.4,13.95,1.2085
CASE_081,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19042,81.19,47.0,0,,79.4,79.4,13.94,1.4486
CASE_082,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,,,80.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19029,80.45,47.4,0,,76.4,76.4,13.94,1.3886
CASE_083,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19104,82.04,46.5,0,,79.3,79.3,13.95,1.4465
CASE_084,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19048,82.49,46.2,0,,79.2,79.2,13.94,1.4446
CASE_085,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19089,82.41,46.3,0,,79.3,79.3,13.95,1.4465
CASE_086,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19073,81.93,46.6,0,,86.0,86.0,13.95,1.5805
CASE_087,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19070,82.13,46.5,0,,79.3,79.3,13.95,1.4465
CASE_088,Reflection,VIP,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19026,81.34,46.9,0,,86.0,86.0,13.94,1.5806
CASE_089,Reflection,VIP,medium,2,3,3,5,60.0,100.0,True,True,,,,76.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,19076,81.45,46.8,0,,67.4,67.4,13.95,1.2085
CASE_090,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19045,80.8,47.2,0,,79.7,79.7,13.94,1.4546
CASE_090,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19045,181.38,21.0,0,,74.5,74.5,13.94,1.3506
CASE_090,Reflection,VIP,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19045,107.39,35.5,0,,77.3,77.3,13.94,1.4066
CASE_091,Reflection,VIP,medium,2,3,2,5,52.5,100.0,True,True,,,,71.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,202218,361.36,10.6,0,,57.9,57.9,71.84,0.4396
CASE_092,Reflection,VIP,medium,2,2,2,4,35.0,100.0,True,True,,,,61.0,0.5,1.0,1.0,75.0,cancel_order|query_order,get_policy|query_order,True,True,True,True,100.0,205977,364.18,10.5,0,,57.6,57.6,72.62,0.4258
CASE_093,Reflection,VIP,medium,2,2,2,3,30.0,100.0,True,True,,,,58.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,105321,205.12,18.6,0,,52.7,52.7,51.79,0.5361
CASE_094,Reflection,VIP,medium,2,5,5,5,100.0,100.0,,True,,,,100.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,225079,371.23,10.3,0,,72.1,72.1,76.57,0.6763
CASE_095,Reflection,VIP,medium,2,2,2,2,25.0,100.0,True,,,,,55.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,128219,208.04,18.3,0,,51.2,51.2,56.53,0.4587
CASE_096,Reflection,VIP,medium,2,1,1,2,5.0,100.0,,True,,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,230757,422.94,9.0,0,,43.3,43.3,77.75,0.0885
CASE_097,Reflection,VIP,medium,2,5,5,5,100.0,0.0,,,False,,,60.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,194953,350.85,10.9,0,,52.2,52.2,70.34,0.3406
CASE_098,Reflection,VIP,medium,2,2,2,3,30.0,100.0,True,True,,,,58.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,97777,222.75,17.1,0,,52.4,52.4,45.23,0.5957
CASE_099,Reflection,VIP,medium,2,5,5,5,100.0,0.0,,False,,,,60.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,225632,422.64,9.0,0,,51.8,51.8,76.68,0.2692
CASE_100,Reflection,VIP,medium,2,2,2,4,35.0,100.0,,True,,,,61.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,179711,309.98,12.3,0,,53.0,53.0,67.18,0.3882
CASE_101,Reflection,VIP,hard,3,1,1,3,10.0,66.7,True,True,False,,,32.7,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,183621,331.75,13.2,0,,49.0,49.0,62.99,0.8401
CASE_102,Reflection,VIP,hard,3,2,4,4,50.0,100.0,True,,,,,70.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,74935,117.77,37.3,0,,72.5,72.5,25.5,1.92
CASE_103,Reflection,VIP,hard,3,1,2,4,22.5,100.0,True,,,,,53.5,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,58962,101.88,43.1,0,,62.0,62.0,32.2,1.538
CASE_104,Reflection,VIP,hard,3,1,1,4,15.0,100.0,,,,,,49.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,126282,244.25,18.0,0,,48.1,48.1,56.13,0.8817
CASE_105,Reflection,VIP,hard,3,4,4,5,80.0,100.0,True,True,True,,,88.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,165294,365.21,12.0,0,,66.4,66.4,64.2,1.35
CASE_106,Reflection,VIP,hard,3,1,2,2,12.5,100.0,True,True,True,,,47.5,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,129450,251.03,17.5,0,,47.2,47.2,56.78,0.8482
CASE_107,Reflection,VIP,hard,3,2,2,5,40.0,50.0,True,False,,,,44.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,50478,95.52,45.9,0,,51.2,51.2,20.44,1.3316
CASE_108,Reflection,VIP,hard,3,2,2,5,40.0,50.0,True,False,,,,44.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,68422,94.79,46.3,0,,61.3,61.3,24.16,1.5974
CASE_109,Reflection,VIP,hard,3,1,1,3,10.0,100.0,True,,True,,,46.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,72293,141.31,31.1,0,,55.9,55.9,24.96,1.4274
CASE_110,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,225092,374.57,11.7,0,,72.3,72.3,76.57,1.4033
CASE_111,Reflection,VIP,hard,3,1,1,3,10.0,100.0,,,,,,46.0,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,187959,351.56,12.5,0,,45.5,45.5,68.89,0.6761
CASE_112,Reflection,VIP,hard,3,2,3,2,32.5,100.0,,,True,,,59.5,1.0,1.0,0.5,87.5,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,192096,354.78,12.4,0,,59.7,59.7,69.75,1.0935
CASE_113,Reflection,VIP,hard,3,2,2,4,35.0,66.7,True,False,True,,,47.7,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,123139,227.52,19.3,0,,54.4,54.4,45.48,1.1772
CASE_114,Reflection,VIP,hard,3,1,1,4,15.0,100.0,True,True,,,,49.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,163634,280.9,15.6,0,,54.3,54.3,58.86,1.0404
CASE_115,Reflection,VIP,hard,3,2,3,5,47.5,100.0,True,,,,,68.5,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,183467,337.8,13.0,0,,66.8,66.8,62.96,1.3744
CASE_116,Reflection,VIP,hard,3,2,3,5,47.5,100.0,True,True,True,,,68.5,0.667,1.0,1.0,83.3,apply_refund,apply_refund|query_order,True,True,True,True,100.0,225916,371.98,11.8,0,,63.3,63.3,76.74,1.1316
CASE_117,Reflection,VIP,hard,3,5,5,4,95.0,100.0,,,,,,97.0,0.667,1.0,0.0,58.3,query_order,apply_refund|query_order,True,True,True,True,100.0,57563,106.25,41.3,0,,78.4,78.4,26.91,2.0829
CASE_118,Reflection,VIP,hard,3,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,201183,387.45,11.3,0,,52.8,52.8,71.63,0.8677
CASE_119,Reflection,VIP,hard,3,1,1,4,15.0,100.0,True,True,True,,,49.0,0.667,1.0,1.0,83.3,apply_refund,apply_refund|query_order,True,True,True,True,100.0,230822,436.93,10.0,0,,53.2,53.2,77.76,0.8184
CASE_120,Reflection,VIP,hard,3,2,2,5,40.0,100.0,,,,,,64.0,0.667,1.0,0.0,58.3,query_order,apply_refund|query_order,True,True,True,True,100.0,152589,266.88,16.4,0,,56.9,56.9,56.57,1.1413
CASE_121,Reflection,VIP,hard,3,5,5,5,100.0,100.0,,True,,,,100.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,227840,415.36,10.6,0,,72.1,72.1,77.14,1.3916
CASE_122,Reflection,VIP,hard,3,1,1,2,5.0,100.0,True,,,,,43.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,92111,213.99,20.5,0,,45.6,45.6,49.06,0.8774
CASE_123,Reflection,VIP,hard,3,2,2,5,40.0,100.0,True,True,True,,,64.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,231631,409.07,10.7,0,,54.1,54.1,77.93,0.8437
CASE_124,Reflection,VIP,hard,3,2,4,5,55.0,100.0,,,,,,73.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,215966,383.07,11.5,0,,58.8,58.8,74.68,1.0172
CASE_125,Reflection,VIP,hard,3,2,3,4,42.5,100.0,,True,,,,65.5,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,76914,170.48,25.7,0,,57.9,57.9,35.91,1.3779
CASE_126,Reflection,VIP,hard,3,5,2,5,77.5,100.0,True,True,,,,86.5,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,60493,127.93,34.3,0,,70.1,70.1,42.52,1.6778
CASE_127,Reflection,VIP,hard,3,2,2,2,25.0,100.0,True,True,,,,55.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,171059,324.04,13.5,0,,50.2,50.2,65.39,0.8521
CASE_128,Reflection,VIP,hard,3,2,2,3,30.0,66.7,True,True,,,,44.7,0.0,1.0,1.0,50.0,apply_refund,get_policy|query_order,True,True,True,True,100.0,224294,375.94,11.7,1,unauthorized_refund_claim,44.7,40,76.41,0.4359
CASE_129,Reflection,VIP,hard,3,5,5,5,100.0,0.0,,False,,,,60.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,179140,339.57,12.9,0,,52.6,52.6,67.07,0.9073
CASE_130,Reflection,VIP,hard,3,2,2,4,35.0,0.0,,False,,,,21.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,126301,244.78,17.9,0,,34.1,34.1,46.13,0.5617
CASE_131,Reflection,VIP,hard,3,5,5,5,100.0,100.0,,,,,,100.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,227034,394.58,11.1,0,,72.2,72.2,76.97,1.3963
CASE_132,Reflection,VIP,hard,3,1,1,5,20.0,100.0,,True,,,,52.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,220821,373.38,11.8,0,,55.0,55.0,75.69,0.8931
CASE_133,Reflection,VIP,hard,3,1,2,4,22.5,0.0,,False,,,,13.5,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,106114,220.13,19.9,0,,30.7,30.7,51.96,0.4014
CASE_134,Reflection,VIP,hard,3,2,2,4,35.0,100.0,,True,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,219278,395.13,11.1,0,,52.7,52.7,75.37,0.8273
CASE_135,Reflection,VIP,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,154043,297.33,14.8,0,,73.0,73.0,61.87,1.5713
CASE_136,Reflection,VIP,hard,3,2,4,5,55.0,50.0,True,False,,,,53.0,0.0,1.0,1.0,50.0,cancel_order|query_order,get_account_info,True,True,True,True,100.0,213644,392.51,11.2,0,,48.7,48.7,74.2,0.719
CASE_137,Reflection,VIP,hard,3,5,5,5,100.0,50.0,True,False,,,,80.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,132062,226.16,19.4,0,,70.5,70.5,47.32,1.6418
CASE_138,Reflection,VIP,hard,3,1,2,4,22.5,100.0,True,,,,,53.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,99955,193.96,22.6,0,,57.9,57.9,45.68,1.2802
CASE_139,Reflection,VIP,hard,3,5,3,3,75.0,100.0,True,True,,,,85.0,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,100328,200.4,21.9,0,,66.9,66.9,50.76,1.4994
CASE_140,Reflection,VIP,hard,3,2,4,5,55.0,50.0,True,False,,,,53.0,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,109489,242.62,18.1,0,,50.1,50.1,52.65,0.9765
CASE_141,Reflection,VIP,easy,1,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,236149,437.67,8.7,0,,72.0,72.0,78.86,-0.0686
CASE_141,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19047,172.47,22.0,0,,84.4,84.4,13.94,0.7046
CASE_141,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19047,107.31,35.3,0,,87.1,87.1,13.94,0.7316
CASE_142,Reflection,VIP,hard,3,2,3,5,47.5,50.0,True,False,,,,48.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,197897,354.64,12.4,0,,46.7,46.7,70.95,0.6915
CASE_143,Reflection,VIP,hard,3,5,5,5,100.0,50.0,True,False,,,,80.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,134226,267.19,16.4,0,,63.3,63.3,57.77,1.3213
CASE_144,Reflection,VIP,hard,3,2,2,5,40.0,100.0,True,True,True,,,64.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,88775,157.78,27.8,0,,57.6,57.6,38.37,1.3443
